t,theta
1.36,2.110757564130642
1.365,2.112291544918528
1.37,2.1138255257064134
1.375,2.115359506494299
1.3800000000000001,2.115359506494299
1.385,2.116893487282185
1.3900000000000001,2.119961448857956
1.395,2.119961448857956
1.4000000000000001,2.121495429645842
1.405,2.1230294104337273
1.41,2.124563391221613
1.415,2.124563391221613
1.42,2.1276313527973842
1.425,2.1276313527973842
1.43,2.12916533358527
1.435,2.12916533358527
1.44,2.1306993143731554
1.445,2.132233295161041
1.45,2.133767275948927
1.455,2.133767275948927
1.46,2.1353012567368124
1.465,2.136835237524698
1.47,2.136835237524698
1.475,2.138369218312584
1.48,2.1399031991004693
1.485,2.1399031991004693
1.49,2.141437179888355
1.495,2.141437179888355
1.5,2.1429711606762405
1.5050000000000001,2.1429711606762405
1.51,2.1445051414641263
1.5150000000000001,2.1445051414641263
1.52,2.1445051414641263
1.5250000000000001,2.1445051414641263
1.53,2.146039122252012
1.5350000000000001,2.146039122252012
1.54,2.146039122252012
1.545,2.146039122252012
1.55,2.146039122252012
1.555,2.146039122252012
1.56,2.146039122252012
1.565,2.1445051414641263
1.57,2.146039122252012
1.575,2.1445051414641263
1.58,2.1445051414641263
1.585,2.1445051414641263
1.59,2.1445051414641263
1.595,2.1445051414641263
1.6,2.1445051414641263
1.605,2.1445051414641263
1.61,2.1445051414641263
1.615,2.146039122252012
1.62,2.146039122252012
1.625,2.146039122252012
1.6300000000000001,2.146039122252012
1.635,2.146039122252012
1.6400000000000001,2.146039122252012
1.645,2.1445051414641263
1.6500000000000001,2.1445051414641263
1.655,2.1445051414641263
1.6600000000000001,2.146039122252012
1.665,2.146039122252012
1.67,2.1445051414641263
1.675,2.146039122252012
1.68,2.146039122252012
1.685,2.146039122252012
1.69,2.146039122252012
1.695,2.146039122252012
1.7,2.146039122252012
1.705,2.1475731030398975
1.71,2.146039122252012
1.715,2.1475731030398975
1.72,2.1475731030398975
1.725,2.1475731030398975
1.73,2.1475731030398975
1.735,2.1475731030398975
1.74,2.1475731030398975
1.745,2.1475731030398975
1.75,2.146039122252012
1.7550000000000001,2.146039122252012
1.76,2.146039122252012
1.7650000000000001,2.146039122252012
1.77,2.146039122252012
1.7750000000000001,2.146039122252012
1.78,2.146039122252012
1.7850000000000001,2.1475731030398975
1.79,2.1475731030398975
1.795,2.146039122252012
1.8,2.146039122252012
1.805,2.146039122252012
1.81,2.146039122252012
1.815,2.146039122252012
1.82,2.146039122252012
1.825,2.1475731030398975
1.83,2.1475731030398975
1.835,2.1475731030398975
1.84,2.1491070838277833
1.845,2.1491070838277833
1.85,2.1491070838277833
1.855,2.1491070838277833
1.86,2.1491070838277833
1.865,2.1491070838277833
1.87,2.1491070838277833
1.875,2.1491070838277833
1.8800000000000001,2.1491070838277833
1.885,2.1491070838277833
1.8900000000000001,2.1491070838277833
1.895,2.1491070838277833
1.9000000000000001,2.1491070838277833
1.905,2.1491070838277833
1.9100000000000001,2.1491070838277833
1.915,2.1491070838277833
1.92,2.1491070838277833
1.925,2.1491070838277833
1.93,2.1491070838277833
1.935,2.1491070838277833
1.94,2.1491070838277833
1.945,2.1491070838277833
1.95,2.1491070838277833
1.955,2.1491070838277833
1.96,2.1491070838277833
1.965,2.1491070838277833
1.97,2.1491070838277833
1.975,2.1491070838277833
1.98,2.1491070838277833
1.985,2.1491070838277833
1.99,2.1491070838277833
1.995,2.1491070838277833
2.0,2.1491070838277833
2.005,2.1491070838277833
2.0100000000000002,2.1491070838277833
2.015,2.1491070838277833
2.02,2.1491070838277833
2.025,2.1491070838277833
2.0300000000000002,2.1491070838277833
2.035,2.1491070838277833
2.04,2.1491070838277833
2.045,2.1491070838277833
